"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","Date","NCO_trans_clean_drop","holiday_name_event"
"204",NA,"ACTUAL","actual",2019-07-23,5586,NA,NA,2019-07-23,8.62819774945915,"0"
"205",NA,"ACTUAL","actual",2019-07-24,5288,NA,NA,2019-07-24,8.57338447106598,"0"
"206",NA,"ACTUAL","actual",2019-07-25,4825,NA,NA,2019-07-25,8.48177324618498,"0"
"207",NA,"ACTUAL","actual",2019-07-26,4976,NA,NA,2019-07-26,8.51258257885855,"0"
"208",NA,"ACTUAL","actual",2019-07-27,3667,NA,NA,2019-07-27,8.20740183337636,"0"
"209",NA,"ACTUAL","actual",2019-07-28,3096,NA,NA,2019-07-28,8.0381891799732,"0"
"210",NA,"ACTUAL","actual",2019-07-29,6362.99999999999,NA,NA,2019-07-29,8.75841238945768,"0"
"211",NA,"ACTUAL","actual",2019-07-30,5563,NA,NA,2019-07-30,8.62407255304333,"0"
"212",NA,"ACTUAL","actual",2019-07-31,5342,NA,NA,2019-07-31,8.58354257195777,"0"
"213",NA,"ACTUAL","actual",2019-08-01,5709,NA,NA,2019-08-01,8.64997430265006,"0"
"214",NA,"ACTUAL","actual",2019-08-02,6530,NA,NA,2019-08-02,8.78431534990266,"0"
"215",NA,"ACTUAL","actual",2019-08-03,3966,NA,NA,2019-08-03,8.28576542051433,"0"
"216",NA,"ACTUAL","actual",2019-08-04,2994,NA,NA,2019-08-04,8.00469951054955,"0"
"217",NA,"ACTUAL","actual",2019-08-05,7184,NA,NA,2019-08-05,8.87975079851313,"0"
"218",NA,"ACTUAL","actual",2019-08-06,5028,NA,NA,2019-08-06,8.52297643617196,"0"
"219",NA,"ACTUAL","actual",2019-08-07,4988,NA,NA,2019-08-07,8.51499076786104,"0"
"220",NA,"ACTUAL","actual",2019-08-08,4740,NA,NA,2019-08-08,8.46400336290212,"0"
"221",NA,"ACTUAL","actual",2019-08-09,4826,NA,NA,2019-08-09,8.48198043566049,"0"
"222",NA,"ACTUAL","actual",2019-08-10,3451,NA,NA,2019-08-10,8.14670905220332,"0"
"223",NA,"ACTUAL","actual",2019-08-11,2900,NA,NA,2019-08-11,7.9728107841214,"0"
"224",NA,"ACTUAL","actual",2019-08-12,5668,NA,NA,2019-08-12,8.6427680143243,"0"
"225",NA,"ACTUAL","actual",2019-08-13,5075,NA,NA,2019-08-13,8.53227882883428,"0"
"226",NA,"ACTUAL","actual",2019-08-14,4715,NA,NA,2019-08-14,8.45871626165726,"0"
"227",NA,"ACTUAL","actual",2019-08-15,4467,NA,NA,2019-08-15,8.40469616018909,"0"
"228",NA,"ACTUAL","actual",2019-08-16,4689,NA,NA,2019-08-16,8.45318786144033,"0"
"229",NA,"ACTUAL","actual",2019-08-17,3518,NA,NA,2019-08-17,8.16593213732158,"0"
"230",NA,"ACTUAL","actual",2019-08-18,3205,NA,NA,2019-08-18,8.0727793331695,"0"
"231",NA,"ACTUAL","actual",2019-08-19,5537,NA,NA,2019-08-19,8.61938870373091,"0"
"232",NA,"ACTUAL","actual",2019-08-20,4393,NA,NA,2019-08-20,8.38799525294456,"0"
"233",NA,"ACTUAL","actual",2019-08-21,4746,NA,NA,2019-08-21,8.46526811855132,"0"
"234",NA,"ACTUAL","actual",2019-08-22,4301,NA,NA,2019-08-22,8.36683530982767,"0"
"235",NA,"ACTUAL","actual",2019-08-23,4331,NA,NA,2019-08-23,8.37378460812088,"0"
"236",NA,"ACTUAL","actual",2019-08-24,3112,NA,NA,2019-08-24,8.04334217044161,"0"
"237",NA,"ACTUAL","actual",2019-08-25,2558,NA,NA,2019-08-25,7.84737183615979,"0"
"238",NA,"ACTUAL","actual",2019-08-26,4928,NA,NA,2019-08-26,8.50289140670538,"0"
"239",NA,"ACTUAL","actual",2019-08-27,4103,NA,NA,2019-08-27,8.31971738685061,"0"
"240",NA,"ACTUAL","actual",2019-08-28,4113,NA,NA,2019-08-28,8.3221510702129,"0"
"241",NA,"ACTUAL","actual",2019-08-29,4185,NA,NA,2019-08-29,8.33950090300594,"0"
"242",NA,"ACTUAL","actual",2019-08-30,4871,NA,NA,2019-08-30,8.49125980938973,"0"
"243",NA,"ACTUAL","actual",2019-08-31,3220,NA,NA,2019-08-31,8.0774471493312,"0"
"244",NA,"ACTUAL","actual",2019-09-01,2973,NA,NA,2019-09-01,7.9976631270201,"0"
"245",NA,"ACTUAL","actual",2019-09-02,3722,NA,NA,2019-09-02,8.22228507387272,"0"
"246",NA,"ACTUAL","actual",2019-09-03,7566.00000000001,NA,NA,2019-09-03,8.93155196669452,"0"
"247",NA,"ACTUAL","actual",2019-09-04,5331,NA,NA,2019-09-04,8.5814816812986,"0"
"248",NA,"ACTUAL","actual",2019-09-05,5090,NA,NA,2019-09-05,8.53522955390234,"0"
"249",NA,"ACTUAL","actual",2019-09-06,5060,NA,NA,2019-09-06,8.52931937121408,"0"
"250",NA,"ACTUAL","actual",2019-09-07,3238,NA,NA,2019-09-07,8.08301991917133,"0"
"251",NA,"ACTUAL","actual",2019-09-08,2617,NA,NA,2019-09-08,7.87016594646984,"0"
"252",NA,"ACTUAL","actual",2019-09-09,5089,NA,NA,2019-09-09,8.53503310954457,"0"
"253",NA,"ACTUAL","actual",2019-09-10,4231,NA,NA,2019-09-10,8.35042997353814,"0"
"254",NA,"ACTUAL","actual",2019-09-11,4093,NA,NA,2019-09-11,8.31727776622123,"0"
"255",NA,"ACTUAL","actual",2019-09-12,4151,NA,NA,2019-09-12,8.33134542484572,"0"
"256",NA,"ACTUAL","actual",2019-09-13,4216,NA,NA,2019-09-13,8.34687925374656,"0"
"257",NA,"ACTUAL","actual",2019-09-14,3185,NA,NA,2019-09-14,8.06652149046999,"0"
